Order_ID,Agent_Age,Agent_Rating,Store_Latitude,Store_Longitude,Drop_Latitude,Drop_Longitude,Order_Date,Order_Time,Pickup_Time,Weather,Traffic,Vehicle,Area,Start_to_End_Time(min),Category,Jarak(km),Tingkat_Rating,Order_Time_Hour,Order_Pickup_Time(min),Delivery_Time(min),Average_Speed(km_per_min),z_score
jvuv525309413,33,4.7,17.422819,78.449578,17.502819,78.529578,2022-03-31,2024-10-24 22:20:00,2024-10-24 22:30:00,Sunny,Low,scooter,Urban,90,Electronics,12.29,Very Good,22,10.0,80.0,0.13655555555555554,-0.4116774078311555
xczw460656101,36,4.9,12.935662,77.61413,13.065662,77.74413,2022-03-29,2024-10-24 18:55:00,2024-10-24 19:05:00,Sunny,Medium,motorcycle,Urban,190,Books,20.18,Very Good,18,10.0,180.0,0.10621052631578948,1.6576621633835191
mxzv520915739,31,4.9,19.121999,72.908493,19.231999,73.018493,2022-03-14,2024-10-24 23:00:00,2024-10-24 23:15:00,Sunny,Low,van,Urban,115,Snacks,16.82,Very Good,23,15.0,100.0,0.1462608695652174,0.10565748497251316
gdaf658249000,38,4.9,13.005801,80.250744,13.035801,80.280744,2022-03-30,2024-10-24 18:25:00,2024-10-24 18:35:00,Sunny,Medium,scooter,Urban,110,Sports,4.66,Very Good,18,10.0,100.0,0.04236363636363637,0.0021905064117794283
qmei564185979,20,4.9,22.753659,75.903365,22.803659,75.953365,2022-03-11,2024-10-24 23:30:00,2024-10-24 23:40:00,Cloudy,Low,motorcycle,Urban,95,Outdoors,7.56,Very Good,23,10.0,85.0,0.07957894736842105,-0.30821042927042175
fxcj535717985,27,4.7,12.297954,76.665169,12.427954,76.795169,2022-04-04,2024-10-24 21:10:00,2024-10-24 21:20:00,Sunny,Jam,scooter,Urban,75,Snacks,20.2,Very Good,21,10.0,65.0,0.2693333333333333,-0.7220783435133566
ypie751364223,22,4.9,23.235123,77.398886,23.245123,77.408886,2022-02-15,2024-10-24 08:50:00,2024-10-24 09:00:00,Stormy,Low,motorcycle,Urban,55,Apparel,1.51,Very Good,8,10.0,45.0,0.027454545454545454,-1.1359462577562915
gzrt228734822,38,4.8,11.022298,76.998349,11.062298,77.038349,2022-03-30,2024-10-24 15:50:00,2024-10-24 16:05:00,Sandstorms,Medium,motorcycle,Urban,135,Snacks,6.23,Very Good,15,15.0,120.0,0.04614814814814815,0.519525399215448
zrmp850172081,22,4.6,13.064181,80.236442,13.174181,80.346442,2022-03-06,2024-10-24 17:40:00,2024-10-24 17:50:00,Sunny,Medium,motorcycle,Urban,65,Toys,17.07,Very Good,17,10.0,55.0,0.26261538461538464,-0.9290123006348241
lcfg882442667,28,4.8,26.892312,75.806896,26.902313,75.816896,2022-03-21,2024-10-24 08:10:00,2024-10-24 08:20:00,Sandstorms,Low,motorcycle,Urban,70,Toys,1.49,Very Good,8,10.0,60.0,0.021285714285714286,-0.8255453220740904
vlaq736395806,21,4.3,15.544419,73.755736,15.614419,73.825736,2022-02-16,2024-10-24 17:10:00,2024-10-24 17:20:00,Cloudy,Medium,van,Urban,190,Toys,10.81,Good,17,10.0,180.0,0.05689473684210527,1.6576621633835191
vgca754897436,35,4.3,21.157735,72.768778,21.187735,72.798778,2022-03-26,2024-10-24 21:00:00,2024-10-24 21:15:00,Sandstorms,Jam,motorcycle,Urban,170,Kitchen,4.56,Good,21,15.0,155.0,0.026823529411764704,1.2437942491405842
lwgd029804972,21,4.7,11.006686,76.951736,11.016686,76.961736,2022-03-30,2024-10-24 11:55:00,2024-10-24 12:10:00,Stormy,High,scooter,Urban,90,Skincare,1.56,Very Good,11,15.0,75.0,0.017333333333333333,-0.4116774078311555
bxln050903886,23,5.0,21.157735,72.768778,21.207735,72.818778,2022-03-03,2024-10-24 20:30:00,2024-10-24 20:40:00,Sandstorms,Jam,motorcycle,Urban,120,Shoes,7.6,Very Good,20,10.0,110.0,0.06333333333333332,0.2091244635332469
haau925401900,32,4.6,30.893244,75.821817,30.953244,75.881817,2022-02-17,2024-10-24 17:10:00,2024-10-24 17:25:00,Stormy,Medium,scooter,Urban,140,Pet Supplies,8.79,Very Good,17,15.0,125.0,0.06278571428571428,0.6229923777761818
rwfh831366769,36,4.1,26.469003,80.316344,26.549003,80.396344,2022-02-18,2024-10-24 18:50:00,2024-10-24 19:00:00,Cloudy,Medium,motorcycle,Urban,155,Pet Supplies,11.94,Good,18,10.0,145.0,0.07703225806451612,0.9333933134583831
vzjg787172827,29,4.5,17.45971,78.368855,17.53971,78.448855,2022-03-23,2024-10-24 23:45:00,2024-10-24 23:55:00,Sandstorms,Low,motorcycle,Urban,65,Clothing,12.29,Very Good,23,10.0,55.0,0.18907692307692306,-0.9290123006348241
asur704933890,27,4.7,12.939496,77.625999,12.949496,77.635999,2022-03-24,2024-10-24 08:50:00,2024-10-24 09:05:00,Stormy,Low,scooter,Urban,55,Books,1.55,Very Good,8,15.0,40.0,0.028181818181818183,-1.1359462577562915
mtyl409583183,21,4.5,26.473698,80.352677,26.563698,80.442677,2022-02-12,2024-10-24 17:10:00,2024-10-24 17:20:00,Stormy,Medium,scooter,Urban,110,Pet Supplies,13.43,Very Good,17,10.0,100.0,0.12209090909090908,0.0021905064117794283
ddqc567445550,27,4.9,26.905287,75.794592,26.935287,75.824592,2022-03-28,2024-10-24 17:10:00,2024-10-24 17:20:00,Sandstorms,Medium,motorcycle,Urban,115,Books,4.47,Very Good,17,10.0,105.0,0.0388695652173913,0.10565748497251316
xbov743490079,36,4.3,17.440827,78.393391,17.570827,78.523391,2022-04-02,2024-10-24 17:30:00,2024-10-24 17:35:00,Sandstorms,Medium,scooter,Urban,175,Books,19.97,Good,17,5.0,170.0,0.11411428571428571,1.3472612277013178
atmw486194085,31,4.8,22.695207,75.866059,22.705207,75.876059,2022-03-26,2024-10-24 08:20:00,2024-10-24 08:25:00,Sunny,Low,scooter,Urban,65,Pet Supplies,1.51,Very Good,8,5.0,60.0,0.023230769230769232,-0.9290123006348241
uusr238250250,29,4.1,13.066762,80.251865,13.176762,80.361865,2022-03-02,2024-10-24 17:50:00,2024-10-24 18:00:00,Fog,Medium,scooter,Urban,175,Electronics,17.07,Good,17,10.0,165.0,0.09754285714285714,1.3472612277013178
pjvl443692585,20,4.7,30.873988,75.842739,30.943988,75.912739,2022-02-14,2024-10-24 17:15:00,2024-10-24 17:30:00,Windy,Medium,motorcycle,Urban,105,Sports,10.25,Very Good,17,15.0,90.0,0.09761904761904762,-0.1012764721489543
mczk166772887,22,4.8,12.986047,80.218114,13.096047,80.328114,2022-03-06,2024-10-24 17:50:00,2024-10-24 17:55:00,Fog,Medium,motorcycle,Urban,145,Books,17.07,Very Good,17,5.0,140.0,0.11772413793103448,0.7264593563369155
dmma617314584,30,4.6,19.121999,72.908493,19.251999,73.038493,2022-03-27,2024-10-24 23:10:00,2024-10-24 23:15:00,Sandstorms,Low,motorcycle,Urban,100,Sports,19.88,Very Good,23,5.0,95.0,0.19879999999999998,-0.20474345070968802
wksg290816543,28,4.7,21.183434,72.814492,21.293434,72.924492,2022-03-16,2024-10-24 18:55:00,2024-10-24 19:00:00,Windy,Medium,motorcycle,Urban,75,Clothing,16.72,Very Good,18,5.0,70.0,0.22293333333333332,-0.7220783435133566
abje570386775,21,4.8,22.744648,75.894377,22.784648,75.934377,2022-03-01,2024-10-24 14:40:00,2024-10-24 14:50:00,Fog,High,scooter,Urban,135,Home,6.05,Very Good,14,10.0,125.0,0.044814814814814814,0.519525399215448
rstw411627568,24,4.5,17.426228,78.407495,17.476228,78.457495,2022-03-26,2024-10-24 17:50:00,2024-10-24 18:00:00,Sandstorms,Medium,motorcycle,Urban,50,Toys,7.68,Very Good,17,10.0,40.0,0.1536,-1.2394132363170254
znpj340358207,35,4.7,17.440827,78.393391,17.480827,78.433391,2022-03-26,2024-10-24 14:30:00,2024-10-24 14:45:00,Sunny,High,motorcycle,Urban,140,Home,6.15,Very Good,14,15.0,125.0,0.04392857142857143,0.6229923777761818
wkgk719690318,30,4.6,11.02091,76.940432,11.09091,77.010432,2022-04-06,2024-10-24 22:30:00,2024-10-24 22:35:00,Sunny,Low,motorcycle,Urban,125,Sports,10.9,Very Good,22,5.0,120.0,0.0872,0.3125914420939806
qdzv065638530,27,3.5,26.914142,75.805704,26.974142,75.865704,2022-03-21,2024-10-24 19:35:00,2024-10-24 19:40:00,Sunny,Jam,motorcycle,Urban,250,Skincare,8.94,Bad,19,5.0,245.0,0.03576,2.899265906112324
auyn040482656,26,4.8,18.533811,73.899315,18.663811,74.029315,2022-03-29,2024-10-24 20:40:00,2024-10-24 20:45:00,Fog,Jam,motorcycle,Urban,215,Jewelry,19.91,Very Good,20,5.0,210.0,0.0926046511627907,2.1749970561871876
fbrc160491186,37,4.6,18.994049,72.825203,19.004049,72.835203,2022-03-15,2024-10-24 09:10:00,2024-10-24 09:15:00,Stormy,Low,scooter,Urban,100,Cosmetics,1.53,Very Good,9,5.0,95.0,0.015300000000000001,-0.20474345070968802
vahw418861866,23,4.0,26.913483,75.803139,26.923483,75.813139,2022-03-17,2024-10-24 08:40:00,2024-10-24 08:55:00,Sandstorms,Low,motorcycle,Urban,22,Grocery,1.49,Good,8,15.0,7.0,0.06772727272727273,-1.8188283162571341
kexy309269199,37,4.1,15.506205,73.766668,15.586205,73.846668,2022-02-14,2024-10-24 21:00:00,2024-10-24 21:10:00,Sandstorms,Jam,motorcycle,Urban,185,Pet Supplies,12.35,Good,21,10.0,175.0,0.06675675675675675,1.5541951848227853
wzto791785312,29,4.9,18.536562,73.896485,18.546562,73.906485,2022-03-26,2024-10-24 11:30:00,2024-10-24 11:40:00,Windy,High,van,Urban,65,Skincare,1.53,Very Good,11,10.0,55.0,0.02353846153846154,-0.9290123006348241
gqnq219167146,32,5.0,23.351489,85.324253,23.361489,85.334253,2022-03-21,2024-10-24 09:35:00,2024-10-24 09:40:00,Cloudy,Low,motorcycle,Urban,80,Outdoors,1.51,Very Good,9,5.0,75.0,0.018875,-0.6186113649526229
aplt372423563,24,5.0,19.091458,72.827808,19.171458,72.907808,2022-04-04,2024-10-24 19:10:00,2024-10-24 19:15:00,Stormy,Jam,scooter,Urban,120,Cosmetics,12.24,Very Good,19,5.0,115.0,0.10200000000000001,0.2091244635332469
amrt002453619,28,4.8,26.913483,75.803139,27.043483,75.933139,2022-03-27,2024-10-24 20:25:00,2024-10-24 20:40:00,Sunny,Jam,motorcycle,Urban,130,Skincare,19.36,Very Good,20,15.0,115.0,0.1489230769230769,0.4160584206547144
barv152343646,27,4.7,23.211529,77.419399,23.301529,77.509399,2022-02-12,2024-10-24 20:00:00,2024-10-24 20:05:00,Sunny,Jam,scooter,Urban,80,Apparel,13.59,Very Good,20,5.0,75.0,0.169875,-0.6186113649526229
blvl126222804,22,4.8,17.411028,78.329645,17.431028,78.349645,2022-04-03,2024-10-24 08:50:00,2024-10-24 09:00:00,Stormy,Low,scooter,Urban,90,Outdoors,3.07,Very Good,8,10.0,80.0,0.034111111111111106,-0.4116774078311555
cbyn982843273,24,4.8,19.103249,72.846749,19.143249,72.886749,2022-03-11,2024-10-24 14:00:00,2024-10-24 14:05:00,Sandstorms,High,motorcycle,Urban,100,Cosmetics,6.12,Very Good,14,5.0,95.0,0.061200000000000004,-0.20474345070968802
wwfv853692416,38,5.0,18.530963,73.828972,18.660963,73.958972,2022-03-06,2024-10-24 21:55:00,2024-10-24 22:05:00,Sunny,Jam,scooter,Urban,80,Cosmetics,19.91,Very Good,21,10.0,70.0,0.248875,-0.6186113649526229
lucp829320946,29,4.3,12.3085,76.665808,12.3385,76.695808,2022-03-13,2024-10-24 23:25:00,2024-10-24 23:30:00,Sandstorms,Low,motorcycle,Urban,85,Outdoors,4.66,Good,23,5.0,80.0,0.05482352941176471,-0.5151443863918892
aabo036315307,37,4.5,19.120083,72.907385,19.160083,72.947385,2022-03-24,2024-10-24 13:45:00,2024-10-24 14:00:00,Windy,High,motorcycle,Urban,140,Jewelry,6.12,Very Good,13,15.0,125.0,0.04371428571428571,0.6229923777761818
ocsl056343425,32,4.9,19.120083,72.907385,19.170083,72.957385,2022-03-15,2024-10-24 00:00:00,2024-10-24 00:15:00,Cloudy,Low,scooter,Urban,95,Skincare,7.65,Very Good,24,15.0,80.0,0.08052631578947368,-0.30821042927042175
svjm767113449,35,4.5,11.022169,76.999594,11.082169,77.059594,2022-03-07,2024-10-24 17:55:00,2024-10-24 18:10:00,Fog,Medium,motorcycle,Urban,85,Jewelry,9.35,Very Good,17,15.0,70.0,0.11,-0.5151443863918892
jycl666929729,21,4.9,11.001852,76.976268,11.031852,77.006268,2022-03-05,2024-10-24 23:30:00,2024-10-24 23:35:00,Sandstorms,Low,scooter,Urban,70,Toys,4.67,Very Good,23,5.0,65.0,0.06671428571428571,-0.8255453220740904
xebu198346627,34,5.0,23.359033,85.325347,23.369033,85.335347,2022-03-19,2024-10-24 10:35:00,2024-10-24 10:50:00,Sunny,Low,scooter,Urban,90,Books,1.51,Very Good,10,15.0,75.0,0.016777777777777777,-0.4116774078311555
nuyh203452721,20,4.8,26.892312,75.806896,26.942312,75.856896,2022-04-01,2024-10-24 21:25:00,2024-10-24 21:30:00,Stormy,Jam,motorcycle,Urban,60,Outdoors,7.45,Very Good,21,5.0,55.0,0.12416666666666668,-1.032479279195558
snid662155349,35,4.9,30.905562,75.832841,31.045562,75.972841,2022-02-14,2024-10-24 23:35:00,2024-10-24 23:45:00,Sandstorms,Low,motorcycle,Urban,105,Apparel,20.5,Very Good,23,10.0,95.0,0.19523809523809524,-0.1012764721489543
viwj457353702,32,4.4,15.56155,73.749092,15.67155,73.859092,2022-02-12,2024-10-24 21:25:00,2024-10-24 21:40:00,Windy,Jam,scooter,Urban,200,Books,16.98,Good,21,15.0,185.0,0.0849,1.8645961205049866
erbk983473177,38,4.9,18.516216,73.842527,18.536216,73.862527,2022-03-09,2024-10-24 11:25:00,2024-10-24 11:35:00,Fog,High,scooter,Urban,125,Shoes,3.06,Very Good,11,10.0,115.0,0.024480000000000002,0.3125914420939806
dxxr312048876,37,4.6,18.536562,73.896485,18.546562,73.906485,2022-03-11,2024-10-24 08:45:00,2024-10-24 08:50:00,Sandstorms,Low,scooter,Urban,125,Outdoors,1.53,Very Good,8,5.0,120.0,0.012240000000000001,0.3125914420939806
ouje518434515,27,4.6,13.091809,80.219104,13.201809,80.329104,2022-04-02,2024-10-24 18:10:00,2024-10-24 18:25:00,Stormy,Medium,motorcycle,Urban,35,Grocery,17.07,Very Good,18,15.0,20.0,0.4877142857142857,-1.5498141719992264
yedp219932209,32,4.5,13.02978,80.208812,13.07978,80.258812,2022-03-07,2024-10-24 21:30:00,2024-10-24 21:45:00,Sunny,Jam,motorcycle,Urban,20,Grocery,7.76,Very Good,21,15.0,5.0,0.388,-1.8602151076814277
unhn374077867,26,4.8,12.979096,77.640625,13.029096,77.690625,2022-03-13,2024-10-24 00:00:00,2024-10-24 00:10:00,Cloudy,Low,motorcycle,Urban,65,Toys,7.76,Very Good,24,10.0,55.0,0.11938461538461538,-0.9290123006348241
uzht475205079,24,3.2,18.994049,72.825203,19.064049,72.895203,2022-03-12,2024-10-24 23:10:00,2024-10-24 23:20:00,Sunny,Low,scooter,Urban,180,Snacks,10.71,Poor,23,10.0,170.0,0.059500000000000004,1.4507282062620517
ndss113004599,24,5.0,17.41233,78.449654,17.44233,78.479654,2022-03-11,2024-10-24 18:50:00,2024-10-24 19:05:00,Cloudy,Medium,motorcycle,Urban,75,Toys,4.61,Very Good,18,15.0,60.0,0.06146666666666667,-0.7220783435133566
abhd129140189,39,4.1,22.751857,75.866699,22.861857,75.976699,2022-03-10,2024-10-24 18:45:00,2024-10-24 19:00:00,Fog,Medium,motorcycle,Urban,175,Outdoors,16.63,Good,18,15.0,160.0,0.09502857142857142,1.3472612277013178
ivpy716860823,35,4.7,11.024839,77.007003,11.054839,77.037003,2022-03-05,2024-10-24 20:30:00,2024-10-24 20:35:00,Sunny,Jam,scooter,Urban,90,Jewelry,4.67,Very Good,20,5.0,85.0,0.05188888888888889,-0.4116774078311555
yoxh449353676,39,4.9,26.88842,75.800689,26.89842,75.810689,2022-04-01,2024-10-24 10:50:00,2024-10-24 11:05:00,Cloudy,Low,scooter,Urban,75,Apparel,1.49,Very Good,10,15.0,60.0,0.019866666666666668,-0.7220783435133566
sbaz755796493,24,4.6,13.045479,80.23311,13.155479,80.34311,2022-03-12,2024-10-24 23:10:00,2024-10-24 23:15:00,Windy,Low,scooter,Urban,50,Pet Supplies,17.07,Very Good,23,5.0,45.0,0.3414,-1.2394132363170254
viet382164773,28,4.7,17.410371,78.437225,17.430371,78.457225,2022-04-03,2024-10-24 08:25:00,2024-10-24 08:35:00,Stormy,Low,van,Urban,55,Books,3.07,Very Good,8,10.0,45.0,0.055818181818181815,-1.1359462577562915
zyei435272204,29,4.9,9.979363,76.285001,10.019363,76.325001,2022-02-15,2024-10-24 14:30:00,2024-10-24 14:35:00,Fog,High,motorcycle,Urban,21,Grocery,6.24,Very Good,14,5.0,16.0,0.29714285714285715,-1.839521711969281
hxuf135213825,28,4.9,22.53796,88.349843,22.60796,88.419843,2022-02-18,2024-10-24 20:25:00,2024-10-24 20:40:00,Sunny,Jam,motorcycle,Urban,75,Electronics,10.59,Very Good,20,15.0,60.0,0.1412,-0.7220783435133566
sgzs586528878,34,4.7,12.972161,77.596014,13.002161,77.626014,2022-03-19,2024-10-24 17:45:00,2024-10-24 18:00:00,Sunny,Medium,motorcycle,Urban,135,Books,4.66,Very Good,17,15.0,120.0,0.03451851851851852,0.519525399215448
igyp372514587,28,4.5,21.15276,72.778059,21.18276,72.808059,2022-03-03,2024-10-24 22:35:00,2024-10-24 22:40:00,Sandstorms,Low,van,Urban,13,Grocery,4.56,Very Good,22,5.0,8.0,0.3507692307692307,-2.005068877666455
ynwe890225552,22,4.8,22.308096,73.167753,22.368096,73.227753,2022-03-21,2024-10-24 23:25:00,2024-10-24 23:30:00,Sunny,Low,scooter,Urban,95,Toys,9.09,Very Good,23,5.0,90.0,0.09568421052631579,-0.30821042927042175
ndam819844243,25,4.9,11.016298,76.972076,11.046298,77.002076,2022-03-13,2024-10-24 22:40:00,2024-10-24 22:50:00,Fog,Low,scooter,Urban,75,Books,4.67,Very Good,22,10.0,65.0,0.062266666666666665,-0.7220783435133566
hmll624296870,31,4.9,12.325461,76.632278,12.345461,76.652278,2022-03-17,2024-10-24 10:10:00,2024-10-24 10:25:00,Fog,Low,motorcycle,Urban,115,Shoes,3.11,Very Good,10,15.0,100.0,0.027043478260869565,0.10565748497251316
euvm192213846,26,5.0,19.207222,72.972281,19.237222,73.002281,2022-03-26,2024-10-24 19:40:00,2024-10-24 19:55:00,Windy,Jam,motorcycle,Urban,110,Clothing,4.59,Very Good,19,15.0,95.0,0.041727272727272724,0.0021905064117794283
ldwa147684916,38,4.3,17.424114,78.347554,17.454114,78.377554,2022-03-13,2024-10-24 21:15:00,2024-10-24 21:30:00,Stormy,Jam,motorcycle,Urban,165,Clothing,4.61,Good,21,15.0,150.0,0.02793939393939394,1.1403272705798504
eoma520931368,28,4.6,10.96185,76.971082,11.09185,77.101082,2022-03-25,2024-10-24 22:15:00,2024-10-24 22:30:00,Cloudy,Low,motorcycle,Urban,110,Sports,20.25,Very Good,22,15.0,95.0,0.18409090909090908,0.0021905064117794283
tmxd519767969,30,4.4,23.416792,85.316842,23.486792,85.386842,2022-03-25,2024-10-24 21:20:00,2024-10-24 21:30:00,Windy,Jam,motorcycle,Urban,42,Grocery,10.56,Good,21,10.0,32.0,0.25142857142857145,-1.4049604020141992
kywp686325672,25,4.6,26.902328,75.794257,27.012328,75.904257,2022-03-12,2024-10-24 17:45:00,2024-10-24 17:50:00,Windy,Medium,motorcycle,Urban,100,Jewelry,16.38,Very Good,17,5.0,95.0,0.1638,-0.20474345070968802
esri480608228,25,4.8,17.45971,78.368855,17.49971,78.408855,2022-04-03,2024-10-24 12:55:00,2024-10-24 13:10:00,Cloudy,High,scooter,Urban,115,Sports,6.15,Very Good,12,15.0,100.0,0.05347826086956522,0.10565748497251316
oaqf828261047,31,4.1,19.120083,72.907385,19.200083,72.987385,2022-03-27,2024-10-24 20:20:00,2024-10-24 20:30:00,Fog,Jam,scooter,Urban,195,Pet Supplies,12.23,Good,20,10.0,185.0,0.06271794871794872,1.7611291419442527
cqhi317651077,25,4.8,12.304569,76.643622,12.314569,76.653622,2022-03-17,2024-10-24 10:50:00,2024-10-24 11:05:00,Windy,Low,scooter,Urban,95,Apparel,1.55,Very Good,10,15.0,80.0,0.01631578947368421,-0.30821042927042175
wgiv100140391,24,4.6,22.514119,88.362504,22.524119,88.372504,2022-02-15,2024-10-24 08:35:00,2024-10-24 08:45:00,Sunny,Low,motorcycle,Urban,80,Kitchen,1.51,Very Good,8,10.0,70.0,0.018875,-0.6186113649526229
jjji984019439,20,4.7,18.592718,73.773572,18.652718,73.833572,2022-03-21,2024-10-24 18:20:00,2024-10-24 18:25:00,Stormy,Medium,scooter,Urban,100,Shoes,9.19,Very Good,18,5.0,95.0,0.0919,-0.20474345070968802
vcyi731002040,36,4.8,11.000762,76.981876,11.110762,77.091876,2022-03-20,2024-10-24 23:00:00,2024-10-24 23:10:00,Stormy,Low,scooter,Urban,80,Jewelry,17.14,Very Good,23,10.0,70.0,0.21425,-0.6186113649526229
hsom639290708,24,4.7,15.496162,73.825364,15.536162,73.865364,2022-02-15,2024-10-24 13:20:00,2024-10-24 13:25:00,Stormy,High,van,Urban,50,Outdoors,6.18,Very Good,13,5.0,45.0,0.12359999999999999,-1.2394132363170254
ojpo355553098,31,4.5,21.149669,72.772629,21.199669,72.822629,2022-03-07,2024-10-24 18:30:00,2024-10-24 18:35:00,Sunny,Medium,scooter,Urban,90,Kitchen,7.6,Very Good,18,5.0,85.0,0.08444444444444445,-0.4116774078311555
wabf196077524,36,4.7,13.026286,80.275235,13.116286,80.365235,2022-03-18,2024-10-24 19:15:00,2024-10-24 19:30:00,Sandstorms,Jam,motorcycle,Urban,140,Home,13.97,Very Good,19,15.0,125.0,0.0997857142857143,0.6229923777761818
aake032449569,24,4.8,19.254567,72.848923,19.334567,72.928923,2022-03-25,2024-10-24 23:20:00,2024-10-24 23:30:00,Stormy,Low,van,Urban,90,Toys,12.23,Very Good,23,10.0,80.0,0.1358888888888889,-0.4116774078311555
xeay178767342,20,4.9,23.374878,85.335739,23.384878,85.345739,2022-03-28,2024-10-24 10:15:00,2024-10-24 10:30:00,Fog,Low,motorcycle,Urban,90,Cosmetics,1.51,Very Good,10,15.0,75.0,0.016777777777777777,-0.4116774078311555
hfzh903969152,24,4.7,21.157735,72.768778,21.177735,72.788778,2022-04-05,2024-10-24 08:25:00,2024-10-24 08:30:00,Sunny,Low,motorcycle,Urban,85,Pet Supplies,3.04,Very Good,8,5.0,80.0,0.03576470588235294,-0.5151443863918892
wzkd324785289,39,4.8,18.53408,73.89852,18.54408,73.90852,2022-03-28,2024-10-24 10:10:00,2024-10-24 10:20:00,Sunny,Low,motorcycle,Urban,80,Sports,1.53,Very Good,10,10.0,70.0,0.019125,-0.6186113649526229
xccu869530014,28,4.6,23.374989,85.335486,23.394989,85.355486,2022-03-21,2024-10-24 08:55:00,2024-10-24 09:05:00,Stormy,Low,motorcycle,Urban,80,Outdoors,3.02,Very Good,8,10.0,70.0,0.03775,-0.6186113649526229
lrvd091416938,29,4.7,23.39925,85.390464,23.40925,85.400464,2022-03-13,2024-10-24 08:25:00,2024-10-24 08:40:00,Sandstorms,Low,motorcycle,Urban,60,Skincare,1.51,Very Good,8,15.0,45.0,0.025166666666666667,-1.032479279195558
utrx881719367,35,4.9,12.321214,76.621094,12.331214,76.631094,2022-03-26,2024-10-24 09:15:00,2024-10-24 09:25:00,Sunny,Low,scooter,Urban,50,Sports,1.55,Very Good,9,10.0,40.0,0.031,-1.2394132363170254
ielb459454517,28,5.0,21.160437,72.774209,21.220437,72.834209,2022-03-01,2024-10-24 20:00:00,2024-10-24 20:15:00,Sandstorms,Jam,scooter,Urban,140,Toys,9.12,Very Good,20,15.0,125.0,0.06514285714285714,0.6229923777761818
xkyf918834410,25,4.6,18.593481,73.785901,18.643481,73.835901,2022-03-03,2024-10-24 18:55:00,2024-10-24 19:05:00,Cloudy,Medium,scooter,Urban,85,Shoes,7.66,Very Good,18,10.0,75.0,0.09011764705882352,-0.5151443863918892
bxto312891653,23,5.0,23.374878,85.335739,23.384878,85.345739,2022-03-13,2024-10-24 10:45:00,2024-10-24 10:50:00,Stormy,Low,motorcycle,Urban,17,Grocery,1.51,Very Good,10,5.0,12.0,0.0888235294117647,-1.922295294817868
dbdd866685354,33,4.9,26.846156,75.8023,26.986156,75.9423,2022-04-04,2024-10-24 23:35:00,2024-10-24 23:45:00,Stormy,Low,motorcycle,Urban,125,Cosmetics,20.85,Very Good,23,10.0,115.0,0.1668,0.3125914420939806
dzca054546594,24,4.6,26.902328,75.794257,26.942328,75.834257,2022-03-19,2024-10-24 12:20:00,2024-10-24 12:35:00,Sandstorms,High,motorcycle,Urban,95,Books,5.96,Very Good,12,15.0,80.0,0.06273684210526316,-0.30821042927042175
tizh172973421,20,4.9,23.353783,85.326967,23.373783,85.346967,2022-03-01,2024-10-24 08:50:00,2024-10-24 09:05:00,Windy,Low,scooter,Urban,50,Electronics,3.02,Very Good,8,15.0,35.0,0.0604,-1.2394132363170254
tktc922846844,38,4.5,12.935662,77.61413,12.955662,77.63413,2022-03-13,2024-10-24 10:10:00,2024-10-24 10:25:00,Stormy,Low,scooter,Urban,125,Clothing,3.1,Very Good,10,15.0,110.0,0.0248,0.3125914420939806
sizm289898118,34,5.0,22.722634,75.886959,22.782634,75.946959,2022-03-15,2024-10-24 22:35:00,2024-10-24 22:45:00,Sandstorms,Low,motorcycle,Urban,145,Kitchen,9.07,Very Good,22,10.0,135.0,0.06255172413793103,0.7264593563369155
kdjb573257300,21,5.0,18.530963,73.828972,18.570963,73.868972,2022-03-21,2024-10-24 15:10:00,2024-10-24 15:25:00,Cloudy,Medium,motorcycle,Urban,110,Home,6.13,Very Good,15,15.0,95.0,0.05572727272727273,0.0021905064117794283
zwod008426001,24,4.7,11.001753,76.986241,11.041753,77.026241,2022-03-19,2024-10-24 13:45:00,2024-10-24 13:55:00,Sunny,High,scooter,Urban,70,Home,6.23,Very Good,13,10.0,60.0,0.08900000000000001,-0.8255453220740904
ccsw562986471,35,4.2,18.636215,73.751081,18.716215,73.831081,2022-03-08,2024-10-24 18:30:00,2024-10-24 18:40:00,Cloudy,Medium,motorcycle,Urban,205,Skincare,12.25,Good,18,10.0,195.0,0.05975609756097561,1.9680630990657204
pywj380821221,20,4.6,21.175975,72.795503,21.205975,72.825503,2022-03-01,2024-10-24 17:55:00,2024-10-24 18:10:00,Cloudy,Medium,scooter,Urban,95,Kitchen,4.56,Very Good,17,15.0,80.0,0.047999999999999994,-0.30821042927042175
jnvn283486281,25,4.5,27.163303,78.057044,27.183303,78.077044,2022-02-15,2024-10-24 10:40:00,2024-10-24 10:45:00,Stormy,Low,motorcycle,Urban,140,Cosmetics,2.98,Very Good,10,5.0,135.0,0.021285714285714286,0.6229923777761818
msob161093186,21,4.9,23.359033,85.325347,23.379033,85.345347,2022-03-15,2024-10-24 10:00:00,2024-10-24 10:10:00,Sunny,Low,motorcycle,Urban,65,Sports,3.02,Very Good,10,10.0,55.0,0.046461538461538464,-0.9290123006348241
fmai699649756,33,4.6,12.933298,77.614293,12.983298,77.664293,2022-03-19,2024-10-24 18:30:00,2024-10-24 18:35:00,Sunny,Medium,scooter,Urban,115,Apparel,7.76,Very Good,18,5.0,110.0,0.06747826086956521,0.10565748497251316
